Date,Region,Admissions,TestPositivity,Beds,ICU,Confirmed,Deaths,People_Tested
2020-06-07,Stark,,,,,3.0,0.0,153.0
2020-06-07,Stephenson,,,,,216.0,5.0,2789.0
2020-06-07,Tazewell,,,,,81.0,6.0,7342.0
2020-06-07,Randolph,,,,,274.0,4.0,2054.0
2020-06-07,Unassigned,,,,,87.0,0.0,28520.0
2020-06-07,Vermilion,,,,,42.0,1.0,2941.0
2020-06-07,Wabash,,,,,12.0,0.0,338.0
2020-06-07,Warren,,,,,126.0,0.0,832.0
2020-06-07,Washington,,,,,20.0,0.0,486.0
2020-06-07,Wayne,,,,,9.0,1.0,657.0
2020-06-07,White,,,,,2.0,0.0,350.0
2020-06-07,Whiteside,,,,,157.0,13.0,2437.0
2020-06-07,Will,,,,,5890.0,288.0,49128.0
2020-06-07,Williamson,,,,,76.0,3.0,3093.0
2020-06-07,Winnebago,,,,,2545.0,69.0,23203.0
2020-06-07,Lee,,,,,89.0,1.0,1528.0
2020-06-07,Union,,,,,170.0,14.0,1505.0
2020-06-07,Putnam,,,,,1.0,0.0,151.0
2020-06-07,Woodford,,,,,21.0,2.0,1543.0
2020-06-07,Pope,,,,,1.0,0.0,78.0
2020-06-07,Pulaski,,,,,61.0,0.0,309.0
2020-06-07,Macon,,,,,202.0,21.0,4208.0
2020-06-07,Macoupin,,,,,46.0,2.0,2753.0
2020-06-07,Madison,,,,,639.0,65.0,7671.0
2020-06-07,Marion,,,,,55.0,0.0,1777.0
2020-06-07,Marshall,,,,,5.0,0.0,453.0
2020-06-07,Mason,,,,,18.0,0.0,939.0
2020-06-07,Massac,,,,,7.0,0.0,341.0
2020-06-07,McDonough,,,,,92.0,13.0,1564.0
2020-06-07,McHenry,,,,,1724.0,83.0,14761.0
2020-06-07,McLean,,,,,226.0,13.0,8566.0
2020-06-07,Logan,,,,,10.0,0.0,1991.0
2020-06-07,Mercer,,,,,18.0,0.0,560.0
2020-06-07,Monroe,,,,,101.0,12.0,621.0
2020-06-07,Montgomery,,,,,41.0,1.0,1418.0
2020-06-07,Morgan,,,,,47.0,1.0,1760.0
2020-06-07,Moultrie,,,,,12.0,0.0,456.0
2020-06-07,Ogle,,,,,221.0,3.0,2850.0
2020-06-07,Out Of State,,,,,113.0,1.0,5730.0
2020-06-07,Peoria,,,,,314.0,11.0,11078.0
2020-06-07,Perry,,,,,42.0,0.0,840.0
2020-06-07,Piatt,,,,,12.0,0.0,777.0
2020-06-07,Pike,,,,,1.0,0.0,365.0
2020-06-07,Menard,,,,,22.0,0.0,854.0
2020-06-08,Knox,,,,,105.0,0.0,2215.0
2020-06-08,Hancock,,,,,18.0,1.0,778.0
2020-06-08,Hamilton,,,,,2.0,0.0,236.0
2020-06-08,Grundy,,,,,124.0,2.0,2033.0
2020-06-08,Fayette,,,,,21.0,3.0,823.0
2020-06-08,Gallatin,,,,,2.0,0.0,111.0
2020-06-08,Fulton,,,,,12.0,0.0,1462.0
2020-06-08,Franklin,,,,,12.0,0.0,1732.0
2020-06-08,Ford,,,,,21.0,1.0,777.0
2020-06-08,Greene,,,,,6.0,0.0,369.0
2020-06-08,Hardin,,,,,1.0,0.0,85.0
2020-06-08,Jefferson,,,,,101.0,16.0,1573.0
2020-06-08,Henry,,,,,71.0,0.0,1818.0
2020-06-08,Iroquois,,,,,136.0,5.0,1640.0
2020-06-08,Jackson,,,,,301.0,11.0,3494.0
2020-06-08,Jasper,,,,,46.0,7.0,565.0
2020-06-08,Jersey,,,,,25.0,1.0,329.0
2020-06-08,Jo Daviess,,,,,34.0,1.0,670.0
2020-06-08,Johnson,,,,,12.0,0.0,390.0
2020-06-08,Kane,,,,,6850.0,210.0,41086.0
2020-06-08,Kankakee,,,,,1004.0,54.0,9718.0
2020-06-08,Kendall,,,,,850.0,19.0,7423.0
2020-06-08,Effingham,,,,,8.0,1.0,966.0
2020-06-08,Henderson,,,,,8.0,0.0,247.0
2020-06-08,Edwards,,,,,2.0,0.0,151.0
2020-06-08,Clark,,,,,12.0,0.0,477.0
2020-06-08,DuPage,,,,,8157.0,406.0,66158.0
2020-06-08,Lake,,,,,8808.0,344.0,53958.0
2020-06-08,Illinois,,,,,128415.0,5923.0,1058873.0
2020-06-08,Adams,,,,,45.0,1.0,4623.0
2020-06-08,Alexander,,,,,15.0,0.0,258.0
2020-06-08,Bond,,,,,12.0,1.0,439.0
2020-06-08,Boone,,,,,506.0,18.0,3759.0
2020-06-08,Brown,,,,,10.0,0.0,411.0
2020-06-08,Bureau,,,,,21.0,1.0,1246.0
2020-06-08,Calhoun,,,,,1.0,0.0,75.0
2020-06-08,Carroll,,,,,18.0,2.0,316.0
2020-06-08,Cass,,,,,74.0,0.0,1062.0
2020-06-08,Champaign,,,,,691.0,8.0,16588.0
2020-06-08,Chicago,,,,,48363.0,2283.0,290635.0
2020-06-08,Christian,,,,,35.0,4.0,1478.0
2020-06-08,Clay,,,,,2.0,0.0,430.0
2020-06-08,Clinton,,,,,193.0,17.0,2374.0
2020-06-08,Coles,,,,,139.0,17.0,3290.0
2020-06-08,Cook,,,,,34456.0,1676.0,235563.0
2020-06-08,Crawford,,,,,11.0,0.0,381.0
2020-06-08,Cumberland,,,,,10.0,0.0,398.0
2020-06-08,De Witt,,,,,4.0,0.0,656.0
2020-06-08,DeKalb,,,,,456.0,9.0,5872.0
2020-06-08,Douglas,,,,,29.0,0.0,1003.0
2020-06-08,Edgar,,,,,1.0,0.0,764.0
2020-06-08,LaSalle,,,,,166.0,16.0,4058.0
2020-06-08,Tazewell,,,,,81.0,6.0,7415.0
2020-06-08,Lee,,,,,89.0,1.0,1553.0
2020-06-08,Randolph,,,,,276.0,4.0,2116.0
2020-06-08,Richland,,,,,4.0,0.0,528.0
2020-06-08,Rock Island,,,,,717.0,25.0,7510.0
2020-06-08,Saline,,,,,7.0,0.0,707.0
2020-06-08,Sangamon,,,,,364.0,31.0,17056.0
2020-06-08,Schuyler,,,,,13.0,0.0,302.0
2020-06-08,Scott,,,,,0.0,0.0,252.0
2020-06-08,Shelby,,,,,16.0,1.0,802.0
2020-06-08,St. Clair,,,,,1319.0,95.0,10889.0
2020-06-08,Stark,,,,,3.0,0.0,155.0
2020-06-08,Unassigned,,,,,67.0,0.0,28699.0
2020-06-08,Union,,,,,170.0,14.0,1517.0
2020-06-08,Vermilion,,,,,42.0,1.0,3017.0
2020-06-08,Wabash,,,,,12.0,0.0,346.0
2020-06-08,Warren,,,,,127.0,0.0,847.0
2020-06-08,Washington,,,,,20.0,0.0,500.0
2020-06-08,Wayne,,,,,9.0,1.0,673.0
2020-06-08,White,,,,,2.0,0.0,357.0
2020-06-08,Whiteside,,,,,156.0,13.0,2455.0
2020-06-08,Will,,,,,5917.0,288.0,49630.0
2020-06-08,Williamson,,,,,77.0,3.0,3171.0
2020-06-08,Winnebago,,,,,2576.0,70.0,23480.0
2020-06-08,Lawrence,,,,,4.0,0.0,469.0
2020-06-08,Putnam,,,,,1.0,0.0,151.0
2020-06-08,Pulaski,,,,,61.0,0.0,315.0
2020-06-08,Stephenson,,,,,219.0,5.0,2852.0
2020-06-08,Pike,,,,,1.0,0.0,373.0
2020-06-08,Livingston,,,,,36.0,2.0,1716.0
2020-06-08,Pope,,,,,1.0,0.0,80.0
2020-06-08,Macon,,,,,203.0,21.0,4308.0
2020-06-08,Macoupin,,,,,46.0,2.0,2804.0
2020-06-08,Madison,,,,,642.0,65.0,7857.0
2020-06-08,Marion,,,,,55.0,0.0,1836.0
2020-06-08,Marshall,,,,,5.0,0.0,460.0
2020-06-08,Mason,,,,,18.0,0.0,953.0
2020-06-08,Massac,,,,,7.0,0.0,349.0
2020-06-08,McDonough,,,,,92.0,13.0,1621.0
2020-06-08,McHenry,,,,,1733.0,83.0,15030.0
2020-06-08,McLean,,,,,228.0,13.0,8705.0
2020-06-08,Logan,,,,,10.0,0.0,2026.0
2020-06-08,Woodford,,,,,22.0,2.0,1557.0
2020-06-08,Menard,,,,,22.0,0.0,874.0
2020-06-08,Perry,,,,,42.0,0.0,861.0
2020-06-08,Peoria,,,,,324.0,11.0,11206.0
2020-06-08,Out Of State,,,,,114.0,1.0,5818.0
2020-06-08,Ogle,,,,,223.0,3.0,2881.0
2020-06-08,Piatt,,,,,12.0,0.0,800.0
2020-06-08,Morgan,,,,,47.0,1.0,1812.0
2020-06-08,Montgomery,,,,,41.0,1.0,1462.0
2020-06-08,Monroe,,,,,104.0,12.0,632.0
2020-06-08,Mercer,,,,,18.0,0.0,571.0
2020-06-08,Moultrie,,,,,13.0,0.0,472.0
2020-06-09,Henderson,,,,,8.0,0.0,248.0
2020-06-09,Franklin,,,,,12.0,0.0,1767.0
2020-06-09,Fulton,,,,,12.0,0.0,1491.0
2020-06-09,Gallatin,,,,,2.0,0.0,112.0
2020-06-09,Greene,,,,,7.0,0.0,377.0
2020-06-09,Grundy,,,,,124.0,2.0,2081.0
2020-06-09,Ford,,,,,21.0,1.0,785.0
2020-06-09,Hamilton,,,,,2.0,0.0,240.0
2020-06-09,Hancock,,,,,18.0,1.0,791.0
2020-06-09,Hardin,,,,,1.0,0.0,87.0
2020-06-09,Henry,,,,,71.0,0.0,1845.0
2020-06-09,Knox,,,,,105.0,0.0,2236.0
2020-06-09,Illinois,,,,,129212.0,6017.0,1079182.0
2020-06-09,Jackson,,,,,304.0,11.0,3557.0
2020-06-09,Jasper,,,,,46.0,7.0,571.0
2020-06-09,Jefferson,,,,,101.0,16.0,1607.0
2020-06-09,Jo Daviess,,,,,33.0,1.0,691.0
2020-06-09,Johnson,,,,,13.0,0.0,407.0
2020-06-09,Kane,,,,,6897.0,214.0,41854.0
2020-06-09,Kankakee,,,,,1019.0,55.0,9989.0
2020-06-09,Kendall,,,,,853.0,19.0,7550.0
2020-06-09,Fayette,,,,,21.0,3.0,843.0
2020-06-09,Iroquois,,,,,137.0,5.0,1695.0
2020-06-09,Jersey,,,,,26.0,1.0,340.0
2020-06-09,Adams,,,,,45.0,1.0,4655.0
2020-06-09,Edwards,,,,,2.0,0.0,155.0
2020-06-09,Lake,,,,,8861.0,356.0,54940.0
2020-06-09,Alexander,,,,,15.0,0.0,260.0
2020-06-09,Bond,,,,,12.0,1.0,450.0
2020-06-09,Boone,,,,,507.0,18.0,3806.0
2020-06-09,Brown,,,,,10.0,0.0,415.0
2020-06-09,Bureau,,,,,21.0,1.0,1273.0
2020-06-09,Calhoun,,,,,1.0,0.0,75.0
2020-06-09,Carroll,,,,,19.0,2.0,343.0
2020-06-09,Cass,,,,,74.0,0.0,1068.0
2020-06-09,Champaign,,,,,695.0,8.0,16887.0
2020-06-09,Chicago,,,,,48603.0,2305.0,295205.0
2020-06-09,Effingham,,,,,8.0,1.0,986.0
2020-06-09,Christian,,,,,35.0,4.0,1526.0
2020-06-09,Clay,,,,,2.0,0.0,433.0
2020-06-09,Clinton,,,,,196.0,17.0,2420.0
2020-06-09,Coles,,,,,140.0,17.0,3309.0
2020-06-09,Cook,,,,,34668.0,1704.0,240364.0
2020-06-09,Crawford,,,,,11.0,0.0,389.0
2020-06-09,Cumberland,,,,,10.0,0.0,403.0
2020-06-09,De Witt,,,,,4.0,0.0,662.0
2020-06-09,DeKalb,,,,,457.0,11.0,5944.0
2020-06-09,Douglas,,,,,29.0,0.0,1014.0
2020-06-09,DuPage,,,,,8215.0,411.0,67822.0
2020-06-09,Edgar,,,,,1.0,0.0,767.0
2020-06-09,Clark,,,,,12.0,0.0,487.0
2020-06-09,LaSalle,,,,,168.0,16.0,4099.0
2020-06-09,McLean,,,,,230.0,13.0,8786.0
2020-06-09,Lee,,,,,89.0,1.0,1584.0
2020-06-09,Saline,,,,,7.0,0.0,723.0
2020-06-09,Sangamon,,,,,366.0,31.0,17440.0
2020-06-09,Schuyler,,,,,13.0,0.0,303.0
2020-06-09,Scott,,,,,0.0,0.0,253.0
2020-06-09,Shelby,,,,,16.0,1.0,814.0
2020-06-09,St. Clair,,,,,1340.0,98.0,11010.0
2020-06-09,Stark,,,,,3.0,0.0,155.0
2020-06-09,Stephenson,,,,,220.0,5.0,2918.0
2020-06-09,Tazewell,,,,,82.0,6.0,7547.0
2020-06-09,Unassigned,,,,,76.0,0.0,28995.0
2020-06-09,Union,,,,,170.0,14.0,1538.0
2020-06-09,Vermilion,,,,,43.0,1.0,3077.0
2020-06-09,Wabash,,,,,12.0,0.0,355.0
2020-06-09,Warren,,,,,127.0,0.0,850.0
2020-06-09,Washington,,,,,19.0,0.0,508.0
2020-06-09,Wayne,,,,,9.0,1.0,682.0
2020-06-09,White,,,,,2.0,0.0,363.0
2020-06-09,Whiteside,,,,,156.0,13.0,2537.0
2020-06-09,Will,,,,,5961.0,295.0,50778.0
2020-06-09,Williamson,,,,,81.0,3.0,3243.0
2020-06-09,Winnebago,,,,,2602.0,72.0,23812.0
2020-06-09,Woodford,,,,,22.0,2.0,1576.0
2020-06-09,Lawrence,,,,,4.0,0.0,475.0
2020-06-09,Rock Island,,,,,717.0,26.0,7746.0
2020-06-09,Richland,,,,,4.0,0.0,530.0
2020-06-09,Pulaski,,,,,60.0,0.0,323.0
2020-06-09,Putnam,,,,,1.0,0.0,153.0
2020-06-09,Randolph,,,,,276.0,5.0,2124.0
2020-06-09,Logan,,,,,10.0,0.0,2058.0
2020-06-09,Macon,,,,,203.0,21.0,4372.0
2020-06-09,Macoupin,,,,,46.0,2.0,2863.0
2020-06-09,Madison,,,,,647.0,65.0,7943.0
2020-06-09,Marion,,,,,55.0,0.0,1873.0
2020-06-09,Marshall,,,,,5.0,0.0,467.0
2020-06-09,Mason,,,,,18.0,0.0,967.0
2020-06-09,Massac,,,,,7.0,0.0,363.0
2020-06-09,McDonough,,,,,92.0,15.0,1646.0
2020-06-09,McHenry,,,,,1752.0,84.0,15419.0
2020-06-09,Menard,,,,,22.0,0.0,893.0
2020-06-09,Livingston,,,,,36.0,2.0,1788.0
2020-06-09,Monroe,,,,,105.0,12.0,634.0
2020-06-09,Mercer,,,,,18.0,0.0,592.0
2020-06-09,Pike,,,,,1.0,0.0,461.0
2020-06-09,Piatt,,,,,11.0,0.0,822.0
2020-06-09,Perry,,,,,42.0,0.0,880.0
2020-06-09,Peoria,,,,,328.0,13.0,11443.0
2020-06-09,Pope,,,,,1.0,0.0,81.0
2020-06-09,Ogle,,,,,224.0,4.0,2902.0
2020-06-09,Moultrie,,,,,13.0,0.0,478.0
2020-06-09,Morgan,,,,,55.0,1.0,1889.0
2020-06-09,Montgomery,,,,,41.0,1.0,1671.0
2020-06-09,Out Of State,,,,,118.0,1.0,5948.0
2020-06-10,Ford,,,,,22.0,1.0,804.0
2020-06-10,Henry,,,,,71.0,0.0,1887.0
2020-06-10,Fulton,,,,,12.0,0.0,1527.0
2020-06-10,Gallatin,,,,,2.0,0.0,115.0
2020-06-10,Greene,,,,,7.0,0.0,381.0
2020-06-10,Grundy,,,,,125.0,2.0,2128.0
2020-06-10,Hamilton,,,,,2.0,0.0,240.0
2020-06-10,Hancock,,,,,18.0,1.0,804.0
2020-06-10,Hardin,,,,,1.0,0.0,90.0
2020-06-10,Henderson,,,,,8.0,0.0,255.0
2020-06-10,Franklin,,,,,12.0,0.0,1787.0
2020-06-10,Jersey,,,,,27.0,1.0,341.0
2020-06-10,Jackson,,,,,307.0,11.0,3622.0
2020-06-10,Jasper,,,,,46.0,7.0,581.0
2020-06-10,Jefferson,,,,,101.0,16.0,1613.0
2020-06-10,Jo Daviess,,,,,33.0,1.0,722.0
2020-06-10,Johnson,,,,,13.0,0.0,412.0
2020-06-10,Kane,,,,,6948.0,217.0,42641.0
2020-06-10,Kankakee,,,,,1047.0,56.0,10257.0
2020-06-10,Kendall,,,,,863.0,19.0,7736.0
2020-06-10,Knox,,,,,106.0,0.0,2289.0
2020-06-10,Fayette,,,,,22.0,3.0,864.0
2020-06-10,Iroquois,,,,,136.0,5.0,1769.0
2020-06-10,Lake,,,,,8886.0,362.0,56253.0
2020-06-10,Clay,,,,,2.0,0.0,444.0
2020-06-10,Edgar,,,,,1.0,0.0,784.0
2020-06-10,Illinois,,,,,129837.0,6094.0,1100002.0
2020-06-10,Adams,,,,,45.0,1.0,4696.0
2020-06-10,Alexander,,,,,16.0,0.0,261.0
2020-06-10,Bond,,,,,12.0,1.0,458.0
2020-06-10,Boone,,,,,511.0,18.0,3865.0
2020-06-10,Brown,,,,,10.0,0.0,417.0
2020-06-10,Bureau,,,,,22.0,1.0,1315.0
2020-06-10,Calhoun,,,,,1.0,0.0,77.0
2020-06-10,Carroll,,,,,19.0,2.0,349.0
2020-06-10,Cass,,,,,74.0,0.0,1085.0
2020-06-10,Champaign,,,,,700.0,8.0,17440.0
2020-06-10,Chicago,,,,,48742.0,2314.0,299198.0
2020-06-10,Clark,,,,,12.0,0.0,526.0
2020-06-10,LaSalle,,,,,172.0,16.0,4187.0
2020-06-10,Clinton,,,,,197.0,17.0,2457.0
2020-06-10,Coles,,,,,142.0,17.0,3432.0
2020-06-10,Cook,,,,,34843.0,1739.0,244959.0
2020-06-10,Crawford,,,,,11.0,0.0,398.0
2020-06-10,Cumberland,,,,,10.0,0.0,422.0
2020-06-10,De Witt,,,,,4.0,0.0,672.0
2020-06-10,DeKalb,,,,,460.0,13.0,6134.0
2020-06-10,Douglas,,,,,30.0,0.0,1036.0
2020-06-10,DuPage,,,,,8255.0,418.0,69095.0
2020-06-10,Effingham,,,,,8.0,1.0,1016.0
2020-06-10,Lawrence,,,,,4.0,0.0,544.0
2020-06-10,Christian,,,,,35.0,4.0,1563.0
2020-06-10,Livingston,,,,,36.0,2.0,1836.0
2020-06-10,Rock Island,,,,,719.0,26.0,8085.0
2020-06-10,Saline,,,,,7.0,0.0,735.0
2020-06-10,Sangamon,,,,,367.0,31.0,17902.0
2020-06-10,Schuyler,,,,,13.0,0.0,312.0
2020-06-10,Scott,,,,,0.0,0.0,263.0
2020-06-10,Shelby,,,,,16.0,1.0,839.0
2020-06-10,St. Clair,,,,,1354.0,105.0,11233.0
2020-06-10,Stark,,,,,3.0,0.0,164.0
2020-06-10,Stephenson,,,,,222.0,5.0,3002.0
2020-06-10,Tazewell,,,,,82.0,6.0,7790.0
2020-06-10,Unassigned,,,,,53.0,0.0,29449.0
2020-06-10,Richland,,,,,4.0,0.0,538.0
2020-06-10,Union,,,,,172.0,15.0,1547.0
2020-06-10,Wabash,,,,,12.0,0.0,368.0
2020-06-10,Warren,,,,,127.0,0.0,858.0
2020-06-10,Washington,,,,,19.0,0.0,513.0
2020-06-10,Wayne,,,,,9.0,1.0,687.0
2020-06-10,White,,,,,2.0,0.0,365.0
2020-06-10,Whiteside,,,,,157.0,13.0,2583.0
2020-06-10,Will,,,,,6011.0,295.0,51893.0
2020-06-10,Williamson,,,,,81.0,3.0,3297.0
2020-06-10,Winnebago,,,,,2627.0,74.0,24133.0
2020-06-10,Woodford,,,,,22.0,2.0,1645.0
2020-06-10,Lee,,,,,89.0,1.0,1603.0
2020-06-10,Vermilion,,,,,44.0,1.0,3175.0
2020-06-10,Randolph,,,,,276.0,6.0,2223.0
2020-06-10,Edwards,,,,,2.0,0.0,158.0
2020-06-10,Pulaski,,,,,59.0,0.0,324.0
2020-06-10,Putnam,,,,,1.0,0.0,155.0
2020-06-10,Logan,,,,,10.0,0.0,2087.0
2020-06-10,Macon,,,,,204.0,21.0,4422.0
2020-06-10,Macoupin,,,,,46.0,2.0,3029.0
2020-06-10,Madison,,,,,660.0,65.0,8097.0
2020-06-10,Marion,,,,,55.0,0.0,1883.0
2020-06-10,Marshall,,,,,5.0,0.0,489.0
2020-06-10,Massac,,,,,7.0,0.0,365.0
2020-06-10,McDonough,,,,,93.0,15.0,1690.0
2020-06-10,McHenry,,,,,1776.0,84.0,15746.0
2020-06-10,McLean,,,,,231.0,13.0,8989.0
2020-06-10,Menard,,,,,22.0,0.0,907.0
2020-06-10,Mason,,,,,18.0,0.0,983.0
2020-06-10,Monroe,,,,,105.0,12.0,636.0
2020-06-10,Montgomery,,,,,41.0,1.0,1700.0
2020-06-10,Morgan,,,,,56.0,1.0,1927.0
2020-06-10,Moultrie,,,,,14.0,0.0,496.0
2020-06-10,Pope,,,,,1.0,0.0,82.0
2020-06-10,Ogle,,,,,224.0,4.0,2942.0
2020-06-10,Out Of State,,,,,115.0,1.0,6079.0
2020-06-10,Peoria,,,,,342.0,16.0,11870.0
2020-06-10,Perry,,,,,43.0,0.0,892.0
2020-06-10,Piatt,,,,,11.0,0.0,844.0
2020-06-10,Pike,,,,,1.0,0.0,479.0
2020-06-10,Mercer,,,,,18.0,0.0,617.0
2020-06-11,Hardin,,,,,1.0,0.0,93.0
2020-06-11,Hancock,,,,,18.0,1.0,824.0
2020-06-11,Hamilton,,,,,2.0,0.0,256.0
2020-06-11,Grundy,,,,,126.0,2.0,2167.0
2020-06-11,Ford,,,,,22.0,1.0,808.0
2020-06-11,Gallatin,,,,,2.0,0.0,117.0
2020-06-11,Fulton,,,,,12.0,0.0,1645.0
2020-06-11,Franklin,,,,,12.0,0.0,1844.0
2020-06-11,Henderson,,,,,8.0,0.0,265.0
2020-06-11,Greene,,,,,7.0,0.0,405.0
2020-06-11,Henry,,,,,72.0,0.0,1935.0
2020-06-11,Lake,,,,,8934.0,367.0,57828.0
2020-06-11,Jackson,,,,,307.0,12.0,3876.0
2020-06-11,Jasper,,,,,46.0,7.0,585.0
2020-06-11,Jefferson,,,,,101.0,16.0,1695.0
2020-06-11,Jersey,,,,,28.0,1.0,351.0
2020-06-11,Jo Daviess,,,,,34.0,1.0,729.0
2020-06-11,Johnson,,,,,14.0,0.0,424.0
2020-06-11,Kane,,,,,6992.0,223.0,43498.0
2020-06-11,Kankakee,,,,,1051.0,57.0,10538.0
2020-06-11,Kendall,,,,,867.0,19.0,7891.0
2020-06-11,Knox,,,,,107.0,0.0,2323.0
2020-06-11,Iroquois,,,,,136.0,5.0,1824.0
2020-06-11,Fayette,,,,,22.0,3.0,893.0
2020-06-11,Clinton,,,,,198.0,17.0,2549.0
2020-06-11,Edwards,,,,,2.0,0.0,163.0
2020-06-11,Adams,,,,,45.0,1.0,4928.0
2020-06-11,Alexander,,,,,16.0,0.0,264.0
2020-06-11,Bond,,,,,12.0,1.0,469.0
2020-06-11,Boone,,,,,515.0,18.0,3931.0
2020-06-11,Brown,,,,,10.0,0.0,427.0
2020-06-11,Bureau,,,,,22.0,1.0,1318.0
2020-06-11,Calhoun,,,,,1.0,0.0,78.0
2020-06-11,Carroll,,,,,18.0,2.0,364.0
2020-06-11,Cass,,,,,75.0,0.0,1109.0
2020-06-11,Champaign,,,,,704.0,9.0,17637.0
2020-06-11,Chicago,,,,,48939.0,2350.0,303886.0
2020-06-11,Effingham,,,,,8.0,1.0,1035.0
2020-06-11,Christian,,,,,35.0,4.0,1604.0
2020-06-11,Clay,,,,,2.0,0.0,454.0
2020-06-11,LaSalle,,,,,175.0,16.0,4421.0
2020-06-11,Coles,,,,,142.0,17.0,3492.0
2020-06-11,Cook,,,,,35039.0,1759.0,249144.0
2020-06-11,Crawford,,,,,11.0,0.0,418.0
2020-06-11,Cumberland,,,,,10.0,0.0,432.0
2020-06-11,De Witt,,,,,4.0,0.0,684.0
2020-06-11,DeKalb,,,,,466.0,13.0,6256.0
2020-06-11,Douglas,,,,,30.0,0.0,1050.0
2020-06-11,DuPage,,,,,8311.0,425.0,70489.0
2020-06-11,Edgar,,,,,1.0,0.0,804.0
2020-06-11,Clark,,,,,12.0,0.0,539.0
2020-06-11,Lawrence,,,,,4.0,0.0,614.0
2020-06-11,McLean,,,,,235.0,13.0,9134.0
2020-06-11,Livingston,,,,,36.0,2.0,1862.0
2020-06-11,Saline,,,,,7.0,0.0,757.0
2020-06-11,Sangamon,,,,,375.0,31.0,18621.0
2020-06-11,Schuyler,,,,,13.0,0.0,416.0
2020-06-11,Scott,,,,,0.0,0.0,270.0
2020-06-11,Shelby,,,,,16.0,1.0,858.0
2020-06-11,St. Clair,,,,,1368.0,107.0,11600.0
2020-06-11,Stark,,,,,3.0,0.0,170.0
2020-06-11,Stephenson,,,,,223.0,5.0,3067.0
2020-06-11,Tazewell,,,,,82.0,6.0,7943.0
2020-06-11,Unassigned,,,,,48.0,0.0,30005.0
2020-06-11,Union,,,,,172.0,15.0,1581.0
2020-06-11,Vermilion,,,,,44.0,1.0,3219.0
2020-06-11,Wabash,,,,,12.0,0.0,372.0
2020-06-11,Warren,,,,,127.0,0.0,865.0
2020-06-11,Washington,,,,,19.0,0.0,530.0
2020-06-11,Wayne,,,,,9.0,1.0,702.0
2020-06-11,White,,,,,2.0,0.0,373.0
2020-06-11,Whiteside,,,,,158.0,14.0,2626.0
2020-06-11,Will,,,,,6051.0,297.0,52805.0
2020-06-11,Williamson,,,,,81.0,3.0,3405.0
2020-06-11,Winnebago,,,,,2652.0,77.0,24622.0
2020-06-11,Woodford,,,,,22.0,2.0,1674.0
2020-06-11,Illinois,,,,,130603.0,6183.0,1122327.0
2020-06-11,Rock Island,,,,,728.0,28.0,8447.0
2020-06-11,Lee,,,,,88.0,1.0,1627.0
2020-06-11,Richland,,,,,4.0,0.0,543.0
2020-06-11,Putnam,,,,,1.0,0.0,157.0
2020-06-11,Logan,,,,,10.0,0.0,2144.0
2020-06-11,Macon,,,,,206.0,21.0,4562.0
2020-06-11,Macoupin,,,,,46.0,2.0,3081.0
2020-06-11,Madison,,,,,681.0,65.0,8415.0
2020-06-11,Marion,,,,,55.0,0.0,1943.0
2020-06-11,Marshall,,,,,5.0,0.0,498.0
2020-06-11,Mason,,,,,18.0,0.0,1001.0
2020-06-11,Massac,,,,,7.0,0.0,386.0
2020-06-11,McDonough,,,,,97.0,15.0,1745.0
2020-06-11,McHenry,,,,,1788.0,84.0,16125.0
2020-06-11,Menard,,,,,22.0,0.0,927.0
2020-06-11,Mercer,,,,,18.0,0.0,638.0
2020-06-11,Monroe,,,,,105.0,12.0,664.0
2020-06-11,Montgomery,,,,,41.0,1.0,1824.0
2020-06-11,Morgan,,,,,100.0,1.0,2159.0
2020-06-11,Moultrie,,,,,13.0,0.0,512.0
2020-06-11,Ogle,,,,,224.0,4.0,2983.0
2020-06-11,Out Of State,,,,,118.0,1.0,6350.0
2020-06-11,Peoria,,,,,354.0,17.0,12187.0
2020-06-11,Perry,,,,,43.0,0.0,913.0
2020-06-11,Piatt,,,,,11.0,0.0,852.0
2020-06-11,Pike,,,,,1.0,0.0,481.0
2020-06-11,Pope,,,,,1.0,0.0,89.0
2020-06-11,Randolph,,,,,276.0,7.0,2247.0
2020-06-11,Pulaski,,,,,59.0,0.0,329.0
2020-06-11,Region 1: North West,1.0,0.0635593220338983,,,,,
2020-06-11,Region 4: Greater St. Louis,3.0,0.03354978354978355,,,,,
2020-06-11,Region 6: Central East,0.0,0.01715686274509804,,,,,
2020-06-11,Region 7: Burbs/Far South,3.0,0.05093833780160858,,,,,
2020-06-11,Region 8: Burbs/Far West,5.0,0.057118857622847546,,,,,
2020-06-11,Region 9: Burbs/Far North,3.0,0.05085599194360524,,,,,
2020-06-11,Region 10: Burbs/Near-In,10.0,0.05207532667179093,,,,,
2020-06-11,Region 11: Chicago,11.0,0.06398973230656399,,,,,
2020-06-11,Region 5: South East,0.0,0.01059322033898305,,,,,
2020-06-11,Region 3: Central West,0.0,0.0065111231687466084,,,,,
2020-06-11,Region 2: North Central,1.0,0.03659174072138003,,,,,
2020-06-11,Region 6 w/o UIUC,,0.01715686274509804,,,,,
2020-06-12,McLean,,,,,238.0,13.0,9397.0
2020-06-12,Lawrence,,,,,4.0,0.0,627.0
2020-06-12,Lee,,,,,88.0,1.0,1670.0
2020-06-12,Livingston,,,,,36.0,2.0,1891.0
2020-06-12,Logan,,,,,10.0,0.0,2414.0
